movieId;year;genres[,];actors[,];contentRating;duration;imdbRating
cea7a52f-f43e-4f99-852e-7ed239b7c76d;1985;Drama,War;Aleksey Kravchenko,Olga Mironova,Liubomiras Laucevicius;15;PT142M;8.3
20a3dffa-cdff-4664-ba64-60724dc835aa;2000;Comedy,Crime,Thriller;Akshay Kumar,Paresh Rawal,Sunil Shetty;;PT156M;8.4
d47fd2cb-f8d4-4f59-877c-2dd1771941c3;1934;Comedy,Romance;Clark Gable,Claudette Colbert,Walter Connolly;15;PT105M;8.2
9ed589fb-a81d-4e20-ab84-215bcecba70b;1975;Action,Adventure,Comedy;Dharmendra,Sanjeev Kumar,Hema Malini;;PT198M;8.4
b0ac4275-378d-461f-bede-60f9454174d5;1979;Comedy;Graham Chapman,John Cleese,Michael Palin;15;PT94M;8.1
08a5a658-a429-48d7-8796-ee333e7c8b82;1994;Comedy,Family,Romance;Aamir Khan,Salman Khan,Raveena Tandon;;PT160M;8.4
a372cf34-d8ad-486f-8dda-538a5dd1e6e2;2010;Mystery,Thriller;Leonardo DiCaprio,Emily Mortimer,Mark Ruffalo;15;PT138M;8.1
2f1ba4df-9f11-4b77-9c81-abee3acdff34;1986;Drama,War;Charlie Sheen,Tom Berenger,Willem Dafoe;15;PT120M;8.1
b0c61ee6-bdee-45f9-8b13-747800f0da0d;2004;Biography,Drama,History;Don Cheadle,Sophie Okonedo,Joaquin Phoenix;15;PT121M;8.1
f46f37bf-d21d-4172-aaa1-d1aa696406e8;2013;Action,Biography,Drama;Daniel Brühl,Chris Hemsworth,Olivia Wilde;15;PT123M;8.1
22a9a3d3-4ab9-494a-9f9f-9c997adc056a;1976;Drama;Faye Dunaway,William Holden,Peter Finch;15;PT121M;8.1
16173c36-032e-475d-9153-aaf73a7de06f;1953;Adventure,Drama,Thriller;Yves Montand,Charles Vanel,Peter van Eyck;15;PT131M;8.2
0339134c-cbf8-48ff-b827-8f168ac0c0af;2014;Comedy,Drama,Thriller;Darío Grandinetti,María Marull,Mónica Villa;15;PT122M;8.1
d1937974-6a9d-478f-89af-83e0148a6028;1986;Adventure,Drama;Wil Wheaton,River Phoenix,Corey Feldman;11;PT89M;8.1
2720b24a-ab3f-438e-a8bd-1f391942e4b1;1993;Biography,Drama;Daniel Day-Lewis,Pete Postlethwaite,Alison Crosbie;15;PT133M;8.1
21b202fd-976e-482c-9e39-972748bb4ab9;2015;Crime,Drama,History;Mark Ruffalo,Michael Keaton,Rachel McAdams;7;PT128M;8.1
c3474cf5-a023-4f56-a6a1-dec8a04a08c5;1959;Crime,Drama;Jean-Pierre Léaud,Albert Rémy,Claire Maurier;15;PT99M;8.1
ae376eb1-d644-480a-a959-839c5a5005bf;2015;Action,Adventure,Sci-Fi;Tom Hardy,Charlize Theron,Nicholas Hoult;15;PT120M;8.1
daf7ee30-0138-4a8d-ac6c-ff010689c314;1969;Biography,Crime,Drama;Paul Newman,Robert Redford,Katharine Ross;11;PT110M;8.1
fa2ed4ec-1370-4319-b089-03510c61cb22;2013;Biography,Drama,History;Chiwetel Ejiofor,Michael Kenneth Williams,Michael Fassbender;15;PT134M;8.1
c82a6323-f52d-4a31-9a62-c21663dd6380;2014;Adventure,Comedy,Drama;Ralph Fiennes,F. Murray Abraham,Mathieu Amalric;11;PT99M;8.1
009bdbc9-9f6b-49f3-aab2-8e32c946af1d;1959;Adventure,Drama,History;Charlton Heston,Jack Hawkins,Stephen Boyd;15;PT212M;8.1
b558589a-4878-47fa-8bb8-7529a092edc5;1941;Crime,Film-Noir,Mystery;Humphrey Bogart,Mary Astor,Gladys George;15;PT100M;8.1
bc26a7a2-c5ae-455e-ba34-be4c6898f271;2015;Action,Adventure,Fantasy;Daisy Ridley,John Boyega,Oscar Isaac;11;PT136M;8.1
7d8e0645-ba1f-490e-aa39-227738b2344c;1957;Drama;Giulietta Masina,François Périer,Franca Marzi;15;PT110M;8.2
b453953a-7c70-402c-a057-220af3ee3edf;1966;Drama,Thriller;Bibi Andersson,Liv Ullmann,Margaretha Krook;15;PT85M;8.1
60462e44-2fde-4daa-84ba-e4f8460cac65;2004;Drama,Sport;Hilary Swank,Clint Eastwood,Morgan Freeman;11;PT132M;8.1
d615e823-5e90-410f-af46-bb5e0d4c5f3b;2000;Drama,Thriller;Emilio Echevarría,Gael García Bernal,Goya Toledo;15;PT154M;8.1
c4ebdfc2-1f77-445b-9d93-9a9abf80cdda;1993;Adventure,Sci-Fi,Thriller;Sam Neill,Laura Dern,Jeff Goldblum;11;PT127M;8.1
03db5f97-f1cc-4318-866e-23878301f0d9;1987;Adventure,Family,Fantasy;Cary Elwes,Mandy Patinkin,Robin Wright;11;PT98M;8.1
d9d2f8d6-8d5f-45be-b369-e5b465be920e;2003;Crime,Drama,Mystery;Kang-ho Song,Sang-kyung Kim,Roe-ha Kim;15;PT131M;8.1
6d5c0a3f-e402-431f-8b8f-0da08d1826bc;2009;Drama,Family;Richard Gere,Joan Allen,Cary-Hiroyuki Tagawa;Btl;PT93M;8.1
b8ed4e54-1c03-4ff7-9bb3-7f550edf8b00;1979;Drama,Sci-Fi;Alisa Freyndlikh,Aleksandr Kaydanovskiy,Anatoliy Solonitsyn;15;PT163M;8.1
76e5a4fd-26b9-4f55-8385-5b751c58a89f;1984;Animation,Adventure,Fantasy;Sumi Shimamoto,Mahito Tsujimura,Hisako Kyôda;11;PT117M;8.1
f25c9af4-ee0f-41f3-ac8e-40b9d64c5713;1998;Comedy,Drama,Sci-Fi;Jim Carrey,Ed Harris,Laura Linney;11;PT103M;8.1
35a27d96-2ac8-4d05-9c46-4990bf750efd;1995;Drama,Romance;Ethan Hawke,Julie Delpy,Andrea Eckert;Btl;PT101M;8.1
21df6e81-8868-46c4-955e-c39cbcd7f092;1940;Drama,History;Henry Fonda,Jane Darwell,John Carradine;15;PT129M;8.1
d7f9b1cb-308c-4883-a1a9-25f4526657e4;1958;Crime,Drama,Film-Noir;Charlton Heston,Orson Welles,Janet Leigh;15;PT95M;8.1
face5f2d-172e-4e61-94ad-6f25f3ecfd05;1977;Comedy,Romance;Woody Allen,Diane Keaton,Tony Roberts;11;PT93M;8.1
37726cad-9d59-4470-80c3-b543aa051fa4;1976;Drama,Sport;Sylvester Stallone,Talia Shire,Burt Young;15;PT120M;8.1
13d1e700-5075-4df9-992c-c64ed823c918;2011;Adventure,Drama,Fantasy;Daniel Radcliffe,Emma Watson,Rupert Grint;11;PT130M;8.1
93fe85ee-4f09-42d7-b02a-a87e72bf6ebd;1982;Biography,Drama,History;Ben Kingsley,John Gielgud,Candice Bergen;11;PT191M;8.1
d0c43bd1-0039-4df1-8820-70315d4d32f3;2015;Crime,Drama,Mystery;Ajay Devgn,Shriya Saran,Tabu;;PT163M;8.5
77dde286-6deb-405b-9559-58d3adfa6870;1955;Crime,Drama,Horror;Simone Signoret,Véra Clouzot,Paul Meurisse;15;PT117M;8.1
9706b827-72f4-4751-b373-8ec838b99309;2007;Action,Mystery,Thriller;Matt Damon,Edgar Ramírez,Joan Allen;11;PT115M;8.1
b98d05de-b765-45f5-b012-57bb1c935fd7;2001;Drama,Sci-Fi,Thriller;Jake Gyllenhaal,Jena Malone,Mary McDonnell;15;PT113M;8.1
b30631ca-4bbc-4a1b-9882-4bfd30597d7c;2013;Crime,Drama,Mystery;Hugh Jackman,Jake Gyllenhaal,Viola Davis;15;PT153M;8.1
6319a722-6b8f-4a3f-ae61-1bc862245140;2001;Animation,Adventure,Comedy;Billy Crystal,John Goodman,Mary Gibbs;7;PT92M;8.1
57e56c63-65e5-41fa-b952-04c6799c6fdd;1963;Drama,Fantasy;Marcello Mastroianni,Anouk Aimée,Claudia Cardinale;15;PT138M;8.1
dd9a557d-b010-437f-a331-270823638f9b;1984;Action,Sci-Fi;Arnold Schwarzenegger,Linda Hamilton,Michael Biehn;15;PT107M;8
50c3dd5f-24a8-4d7e-b54b-297ea7878ab6;2002;Biography,Crime,Drama;Leonardo DiCaprio,Tom Hanks,Christopher Walken;7;PT141M;8
85175df4-29c3-4a17-a092-100efaa73cf4;1939;Adventure,Family,Fantasy;Judy Garland,Frank Morgan,Ray Bolger;7;PT102M;8.1
1f9ffdf1-92cc-4312-a8bf-d3a56f1c52d9;1976;Adventure,Biography,Drama;Anthony Quinn,Irene Papas,Michael Ansara;15;PT177M;8.3
afec075e-1cf0-4e39-b6f4-08a2e36abda8;1993;Comedy,Fantasy,Romance;Bill Murray,Andie MacDowell,Chris Elliott;7;PT101M;8
4021d906-96e6-4c50-af6a-b2d06c4c1328;2016;Drama,Mystery,Sci-Fi;Amy Adams,Jeremy Renner,Forest Whitaker;11;PT116M;8.1
3bf47f1e-3710-4ac2-af8a-70c891f6b182;2017;Action,Crime,Thriller;Keanu Reeves,Riccardo Scamarcio,Ian McShane;R;PT122M;8.2
c25f0491-69d8-4a6c-84c3-5c3871234a81;1995;Mystery,Sci-Fi,Thriller;Bruce Willis,Madeleine Stowe,Brad Pitt;15;PT129M;8
d6b7e8ed-302e-49b4-8682-7580d470d286;1995;Crime,Drama;Vincent Cassel,Hubert Koundé,Saïd Taghmaoui;15;PT98M;8.1
b77b0694-ac4d-4efa-95e4-899ef3d853dc;1975;Adventure,Drama,History;Ryan O'Neal,Marisa Berenson,Patrick Magee;15;PT184M;8.1
e953d881-46ff-492b-b7f2-1cc53d5fb701;1975;Adventure,Drama,Thriller;Roy Scheider,Robert Shaw,Richard Dreyfuss;15;PT124M;8
66a8872a-a91d-4e05-a958-ad2f1ff1d762;2002;Crime,Drama,Mystery;Andy Lau,Tony Leung Chiu-Wai,Anthony Chau-Sang Wong;15;PT101M;8.1
2fc839f1-9599-4376-a4fe-a874f6a61480;2016;Animation,Adventure,Comedy;Ginnifer Goodwin,Jason Bateman,Idris Elba;7;PT108M;8.1
3a204b52-31ba-451d-ac78-c804a96e9c69;1946;Drama,Romance,War;Fredric March,Dana Andrews,Myrna Loy;;PT172M;8.1
48965d54-7a57-40ea-8c60-dba797c2bb99;1966;Drama,War;Brahim Hadjadj,Jean Martin,Yacef Saadi;15;PT121M;8.1
6e290238-f81b-4741-8094-34b8402eff40;1975;Biography,Crime,Drama;Al Pacino,John Cazale,Penelope Allen;15;PT125M;8
0a39eaff-7b82-49db-a8e8-236021f2975e;1951;Crime,Film-Noir,Thriller;Farley Granger,Robert Walker,Ruth Roman;PG;PT101M;8.1
2b49926d-c185-4ab2-9ab7-172b49b3f6a5;2011;Drama;Emma Stone,Viola Davis,Octavia Spencer;7;PT146M;8.1
aa695433-d9c2-4970-a5d5-76297260e7a2;2012;Action,Crime,Drama;Manoj Bajpayee,Richa Chadha,Nawazuddin Siddiqui;;PT320M;8.3
7199e524-8974-4035-a33b-d769a7bc32c5;2005;Crime,Thriller;Mickey Rourke,Clive Owen,Bruce Willis;15;PT124M;8
f6685940-9641-4b04-a04d-472d334f9671;2003;Action,Adventure,Fantasy;Johnny Depp,Geoffrey Rush,Orlando Bloom;11;PT143M;8
dc53eafc-973a-4a7b-b451-c3aca4f0fde3;2014;Comedy,Drama,Romance;Aamir Khan,Anushka Sharma,Sanjay Dutt;;PT153M;8.2
282e77d7-965e-4d38-90d0-8929a7eb083f;2014;Biography,Drama,Thriller;Benedict Cumberbatch,Keira Knightley,Matthew Goode;11;PT114M;8.1
