movieId;year;genres[,];actors[,];contentRating;duration;imdbRating
13d5cbe0-eeee-443b-9323-cea57a5aa310;2006;Crime,Drama,Thriller;Leonardo DiCaprio,Matt Damon,Jack Nicholson;15;PT151M;8.5
e8001695-b554-4630-a6e2-25ba94ad49c1;1991;Action,Sci-Fi,Thriller;Arnold Schwarzenegger,Linda Hamilton,Edward Furlong;15;PT137M;8.5
793c6168-0e1e-4ff5-82bd-1cf38665e358;1985;Adventure,Comedy,Sci-Fi;Michael J. Fox,Christopher Lloyd,Lea Thompson;11;PT116M;8.5
6073893a-dc6a-4ae6-a6fa-0db42da2e1de;2014;Drama,Music;Miles Teller,J.K. Simmons,Melissa Benoist;15;PT107M;8.5
a54806df-8210-4dcf-9285-e92ec2f7bde3;2000;Action,Adventure,Drama;Russell Crowe,Joaquin Phoenix,Connie Nielsen;15;PT155M;8.5
87003583-c2a4-441d-96ec-311a111b08e2;2000;Mystery,Thriller;Guy Pearce,Carrie-Anne Moss,Joe Pantoliano;15;PT113M;8.5
24d9ae2e-443c-4436-8a68-5239cf447804;1979;Drama,War;Martin Sheen,Marlon Brando,Robert Duvall;15;PT153M;8.5
4b1e5182-6f63-48e3-ae20-eab85067f4ab;2006;Drama,Mystery,Sci-Fi;Christian Bale,Hugh Jackman,Scarlett Johansson;11;PT130M;8.5
b9561197-cc08-4f27-9df6-c2e42863297a;1994;Animation,Adventure,Drama;Matthew Broderick,Jeremy Irons,James Earl Jones;7;PT88M;8.5
db96d1a5-f185-496b-9184-ee1823839a85;1979;Horror,Sci-Fi;Sigourney Weaver,Tom Skerritt,John Hurt;15;PT117M;8.5
e88a80c2-0369-461b-82a3-59fb288edc02;1964;Comedy;Peter Sellers,George C. Scott,Sterling Hayden;11;PT95M;8.5
079a0c63-cca8-45b4-94e0-8339a7a7221e;1950;Drama,Film-Noir;William Holden,Gloria Swanson,Erich von Stroheim;15;PT110M;8.5
6c165312-5d8c-4f25-b220-46731732b423;1940;Comedy,Drama,War;Charles Chaplin,Paulette Goddard,Jack Oakie;;PT125M;8.5
3ee43719-e3e2-4fee-98d8-6f0cdd8c7551;1988;Drama;Philippe Noiret,Enzo Cannavale,Antonella Attili;11;PT155M;8.5
12892913-7ca2-4593-8575-e37b666ca2d5;2006;Drama,Thriller;Ulrich Mühe,Martina Gedeck,Sebastian Koch;7;PT137M;8.5
9835afbc-34bd-4cc0-9fb5-291d0d3636bb;1988;Animation,Drama,War;Tsutomu Tatsumi,Ayano Shiraishi,Akemi Yamaguchi;11;PT89M;8.5
977ecf50-a4f8-4c00-a735-054839acc4b7;1957;Drama,War;Kirk Douglas,Ralph Meeker,Adolphe Menjou;15;PT88M;8.5
3ef4ac7f-e182-4236-91bc-dcbad8bb7535;2012;Drama,Western;Jamie Foxx,Christoph Waltz,Leonardo DiCaprio;15;PT165M;8.4
d08ad203-1ae0-43fa-9c9b-6dc0ae0e9456;1980;Drama,Horror;Jack Nicholson,Shelley Duvall,Danny Lloyd;15;PT146M;8.4
b683d3b7-2761-4947-87a3-b02f79279b74;2016;Comedy,Drama,Musical;Ryan Gosling,Emma Stone,Rosemarie DeWitt;Btl;PT128M;8.5
52d8145a-f1a7-4528-9f12-2afe5cc4d4c6;2008;Animation,Adventure,Family;Ben Burtt,Elissa Knight,Jeff Garlin;Btl;PT98M;8.4
